provincia,nombre1,nombre2,poblacion,superficie,coords,altitud,link,id
Zamora,Fermoselle,,1164,"6812,7428","(41.31856551,-6.39930021)",669,https://www.aemet.es/es/eltiempo/prediccion/municipios/fermoselle-id49065,49065
Zamora,Ferreras de Abajo,,479,"8814,5095","(41.89673021,-6.0796803)",822,https://www.aemet.es/es/eltiempo/prediccion/municipios/ferreras-de-abajo-id49066,49066
Zamora,Ferreras de Arriba,,348,"4799,3623","(41.89883821,-6.19301285)",891,https://www.aemet.es/es/eltiempo/prediccion/municipios/ferreras-de-arriba-id49067,49067
Zamora,Ferreruela,,446,"9427,4639","(41.7663917,-6.07152962)",826,https://www.aemet.es/es/eltiempo/prediccion/municipios/ferreruela-ferreruela-de-tabara-id49068,49068
Zamora,Figueruela de Arriba,,336,"15285,14","(41.86880142,-6.44541936)",857,https://www.aemet.es/es/eltiempo/prediccion/municipios/figueruela-de-arriba-id49069,49069
Zamora,Fonfría,,750,"13289,35","(41.63572908,-6.13988139)",804,https://www.aemet.es/es/eltiempo/prediccion/municipios/fonfria-id49071,49071
Zamora,Fresno de la Polvorosa,,132,"407,2014","(42.08290998,-5.76931975)",720,https://www.aemet.es/es/eltiempo/prediccion/municipios/fresno-de-la-polvorosa-id49075,49075
Zamora,Fresno de la Ribera,,375,"1334,47","(41.52927639,-5.56578083)",664,https://www.aemet.es/es/eltiempo/prediccion/municipios/fresno-de-la-ribera-id49076,49076
Zamora,Fresno de Sayago,,161,"6450,8253","(41.31866731,-5.97144088)",798,https://www.aemet.es/es/eltiempo/prediccion/municipios/fresno-de-sayago-id49077,49077
Zamora,Friera de Valverde,,144,"1993,0211","(41.91181925,-5.84238489)",719,https://www.aemet.es/es/eltiempo/prediccion/municipios/friera-de-valverde-id49078,49078
Zamora,Fuente Encalada,,102,"2099,8594","(42.11102597,-5.99429115)",753,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuente-encalada-id49079,49079
Zamora,Fuentelapeña,,669,"5819,4449","(41.25356651,-5.3824964)",737,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentelapena-id49080,49080
Zamora,Fuentesaúco,,1587,"6785,1112","(41.23135382,-5.49562873)",800,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentesauco-id49081,49081
Zamora,Fuentes de Ropel,,376,"4872,9181","(42.0034161,-5.54671956)",717,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentes-de-ropel-id49082,49082
Zamora,Fuentesecas,,45,"1461,3556","(41.62875678,-5.47519282)",788,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentesecas-id49083,49083
Zamora,Fuentespreadas,,280,"2006,589","(41.32613479,-5.62768464)",763,https://www.aemet.es/es/eltiempo/prediccion/municipios/fuentespreadas-id49084,49084
Zamora,Galende,,982,"9025,6468","(42.10596535,-6.66273631)",944,https://www.aemet.es/es/eltiempo/prediccion/municipios/galende-id49085,49085
Zamora,Gallegos del Pan,,111,"1535,22","(41.59991466,-5.58057713)",695,https://www.aemet.es/es/eltiempo/prediccion/municipios/gallegos-del-pan-id49086,49086
Zamora,Gallegos del Río,,466,"7779,0894","(41.73519551,-6.17430504)",715,https://www.aemet.es/es/eltiempo/prediccion/municipios/gallegos-del-rio-id49087,49087
Zamora,Gamones,,89,"1348,5801","(41.46783316,-6.17900755)",750,https://www.aemet.es/es/eltiempo/prediccion/municipios/gamones-id49088,49088
Zamora,Gema,,215,"1784,6299","(41.41949745,-5.64879718)",704,https://www.aemet.es/es/eltiempo/prediccion/municipios/gema-id49090,49090
Zamora,Granja de Moreruela,,271,"4126,9809","(41.80942131,-5.73884147)",703,https://www.aemet.es/es/eltiempo/prediccion/municipios/granja-de-moreruela-id49091,49091
Zamora,Granucillo,,119,"3247,7931","(42.05050479,-5.92825151)",731,https://www.aemet.es/es/eltiempo/prediccion/municipios/granucillo-id49092,49092
Zamora,Guarrate,,331,"3160,2356","(41.28926527,-5.44111419)",735,https://www.aemet.es/es/eltiempo/prediccion/municipios/guarrate-id49093,49093
Zamora,Hermisende,,221,"10878,6","(41.96993401,-6.89309018)",853,https://www.aemet.es/es/eltiempo/prediccion/municipios/hermisende-id49094,49094
Zamora,La Hiniesta,,313,"3314,7101","(41.55247939,-5.79869771)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/hiniesta-la-id49095,49095
Zamora,Jambrina,,150,"1663,6881","(41.39373402,-5.66461413)",706,https://www.aemet.es/es/eltiempo/prediccion/municipios/jambrina-id49096,49096
Zamora,Justel,,64,"5090,3388","(42.14843384,-6.29636393)",984,https://www.aemet.es/es/eltiempo/prediccion/municipios/justel-id49097,49097
Zamora,Losacino,,210,"4422,7208","(41.68086303,-6.07961835)",698,https://www.aemet.es/es/eltiempo/prediccion/municipios/losacino-id49098,49098
Zamora,Losacio,,95,"2167,3062","(41.71100327,-6.03979345)",756,https://www.aemet.es/es/eltiempo/prediccion/municipios/losacio-id49099,49099
Zamora,Lubián,,304,"9446,27","(42.03546474,-6.90602702)",1030,https://www.aemet.es/es/eltiempo/prediccion/municipios/lubian-id49100,49100
Zamora,Luelmo,,147,"3633,7024","(41.43972004,-6.13474539)",773,https://www.aemet.es/es/eltiempo/prediccion/municipios/luelmo-id49101,49101
Zamora,El Maderal,,177,"2971,4509","(41.28277261,-5.62355508)",840,https://www.aemet.es/es/eltiempo/prediccion/municipios/maderal-el-id49102,49102
Zamora,Madridanos,,452,"3209,6857","(41.47886507,-5.60474823)",647,https://www.aemet.es/es/eltiempo/prediccion/municipios/madridanos-id49103,49103
Zamora,Mahide,,316,"10886,5826","(41.86906426,-6.37721341)",824,https://www.aemet.es/es/eltiempo/prediccion/municipios/mahide-id49104,49104
Zamora,Maire de Castroponce,,141,"1442,9189","(42.11180306,-5.78478958)",740,https://www.aemet.es/es/eltiempo/prediccion/municipios/maire-de-castroponce-id49105,49105
Zamora,Malva,,122,"2733,2","(41.65346287,-5.48844753)",713,https://www.aemet.es/es/eltiempo/prediccion/municipios/malva-id49107,49107
Zamora,Manganeses de la Lampreana,,465,"6002,0322","(41.75200564,-5.7105398)",703,https://www.aemet.es/es/eltiempo/prediccion/municipios/manganeses-de-la-lampreana-id49108,49108
Zamora,Manganeses de la Polvorosa,,624,"1637,243","(42.03527424,-5.74671251)",717,https://www.aemet.es/es/eltiempo/prediccion/municipios/manganeses-de-la-polvorosa-id49109,49109
Zamora,Manzanal de Arriba,,358,"13016,2103","(41.99206356,-6.44013238)",885,https://www.aemet.es/es/eltiempo/prediccion/municipios/manzanal-de-arriba-id49110,49110
Zamora,Manzanal del Barco,,121,"2640,273","(41.63497462,-5.94632385)",698,https://www.aemet.es/es/eltiempo/prediccion/municipios/manzanal-del-barco-id49111,49111
Zamora,Manzanal de los Infantes,,120,"6453,6349","(42.05489743,-6.38311145)",912,https://www.aemet.es/es/eltiempo/prediccion/municipios/manzanal-de-los-infantes-id49112,49112
Zamora,Matilla de Arzón,,164,"3024,9916","(42.10617294,-5.64214026)",737,https://www.aemet.es/es/eltiempo/prediccion/municipios/matilla-de-arzon-id49113,49113
Zamora,Matilla la Seca,,42,"1213,2008","(41.57890408,-5.50027559)",737,https://www.aemet.es/es/eltiempo/prediccion/municipios/matilla-la-seca-id49114,49114
Zamora,Mayalde,,177,"4370,7992","(41.25097436,-5.79771373)",874,https://www.aemet.es/es/eltiempo/prediccion/municipios/mayalde-id49115,49115
Zamora,Melgar de Tera,,366,"4090,7361","(41.96624021,-6.01416339)",745,https://www.aemet.es/es/eltiempo/prediccion/municipios/melgar-de-tera-id49116,49116
Zamora,Micereces de Tera,,435,"3404,345","(41.98906747,-5.87207671)",719,https://www.aemet.es/es/eltiempo/prediccion/municipios/micereces-de-tera-id49117,49117
Zamora,Milles de la Polvorosa,,213,"1811,7802","(41.92392118,-5.73348613)",701,https://www.aemet.es/es/eltiempo/prediccion/municipios/milles-de-la-polvorosa-id49118,49118
Zamora,Molacillos,,242,"2368,07","(41.58269944,-5.66013968)",638,https://www.aemet.es/es/eltiempo/prediccion/municipios/molacillos-id49119,49119
Zamora,Molezuelas de la Carballeda,,50,"3455,9804","(42.08175891,-6.18640927)",799,https://www.aemet.es/es/eltiempo/prediccion/municipios/molezuelas-de-la-carballeda-id49120,49120
Zamora,Mombuey,,401,"3911,2244","(42.02332832,-6.33017752)",890,https://www.aemet.es/es/eltiempo/prediccion/municipios/mombuey-id49121,49121
Zamora,Monfarracinos,,951,"2201,7652","(41.55387064,-5.7067961)",640,https://www.aemet.es/es/eltiempo/prediccion/municipios/monfarracinos-id49122,49122
Zamora,Montamarta,,569,"5681,3837","(41.6483181,-5.8054871)",689,https://www.aemet.es/es/eltiempo/prediccion/municipios/montamarta-id49123,49123
Zamora,Moral de Sayago,,257,"6704,2704","(41.47309575,-6.10094349)",743,https://www.aemet.es/es/eltiempo/prediccion/municipios/moral-de-sayago-id49124,49124
Zamora,Moraleja del Vino,,1732,"1948,757","(41.46236933,-5.65652911)",683,https://www.aemet.es/es/eltiempo/prediccion/municipios/moraleja-del-vino-id49125,49125
Zamora,Moraleja de Sayago,,291,"3369,9744","(41.16913311,-6.00414421)",795,https://www.aemet.es/es/eltiempo/prediccion/municipios/moraleja-de-sayago-id49126,49126
Zamora,Morales del Vino,,2971,"2368,0385","(41.44621602,-5.73092106)",697,https://www.aemet.es/es/eltiempo/prediccion/municipios/morales-del-vino-id49127,49127
Zamora,Morales de Rey,,569,"2013,5985","(42.06675765,-5.78553757)",721,https://www.aemet.es/es/eltiempo/prediccion/municipios/morales-de-rey-id49128,49128
Zamora,Morales de Toro,,954,"5344,949","(41.53652972,-5.30864989)",705,https://www.aemet.es/es/eltiempo/prediccion/municipios/morales-de-toro-id49129,49129
Zamora,Morales de Valverde,,163,"1800,7348","(41.94022491,-5.88773391)",722,https://www.aemet.es/es/eltiempo/prediccion/municipios/morales-de-valverde-id49130,49130
Zamora,Moralina,,241,"2089,7608","(41.4901884,-6.1361147)",758,https://www.aemet.es/es/eltiempo/prediccion/municipios/moralina-id49131,49131
Zamora,Moreruela de los Infanzones,,334,"3125,921","(41.63170606,-5.70585074)",667,https://www.aemet.es/es/eltiempo/prediccion/municipios/moreruela-de-los-infanzones-id49132,49132
Zamora,Moreruela de Tábara,,305,"6815,0248","(41.79929819,-5.86935732)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/moreruela-de-tabara-id49133,49133
Zamora,Muelas de los Caballeros,,176,"7158,1291","(42.12859102,-6.33350205)",985,https://www.aemet.es/es/eltiempo/prediccion/municipios/muelas-de-los-caballeros-id49134,49134
Zamora,Muelas del Pan,,615,"7260,8344","(41.52228885,-5.96816402)",772,https://www.aemet.es/es/eltiempo/prediccion/municipios/muelas-del-pan-id49135,49135
Zamora,Muga de Sayago,,353,"3642,274","(41.38859932,-6.19828354)",786,https://www.aemet.es/es/eltiempo/prediccion/municipios/muga-de-sayago-id49136,49136
Zamora,Navianos de Valverde,,174,"1411,7721","(41.95338141,-5.81859497)",706,https://www.aemet.es/es/eltiempo/prediccion/municipios/navianos-de-valverde-id49137,49137
Zamora,Olmillos de Castro,,213,"7138,986","(41.73148504,-5.96852785)",765,https://www.aemet.es/es/eltiempo/prediccion/municipios/olmillos-de-castro-id49138,49138
Zamora,Otero de Bodas,,150,"4994,4919","(41.93747916,-6.14946471)",835,https://www.aemet.es/es/eltiempo/prediccion/municipios/otero-de-bodas-id49139,49139
Zamora,Pajares de la Lampreana,,306,"2799,203","(41.71609672,-5.69610773)",694,https://www.aemet.es/es/eltiempo/prediccion/municipios/pajares-de-la-lampreana-id49141,49141
Zamora,Palacios del Pan,,259,"3174,9923","(41.60180369,-5.87822101)",717,https://www.aemet.es/es/eltiempo/prediccion/municipios/palacios-del-pan-id49142,49142
Zamora,Palacios de Sanabria,,230,"3701,1192","(42.05321998,-6.53084294)",954,https://www.aemet.es/es/eltiempo/prediccion/municipios/palacios-de-sanabria-id49143,49143
Zamora,Pedralba de la Pradería,,222,"10510,8256","(42.02417881,-6.69321374)",990,https://www.aemet.es/es/eltiempo/prediccion/municipios/pedralba-de-la-praderia-id49145,49145
Zamora,El Pego,,284,"2680,8441","(41.33330318,-5.46665747)",767,https://www.aemet.es/es/eltiempo/prediccion/municipios/pego-el-id49146,49146
Zamora,Peleagonzalo,,276,"1328,5835","(41.48157084,-5.48245596)",651,https://www.aemet.es/es/eltiempo/prediccion/municipios/peleagonzalo-id49147,49147
Zamora,Peleas de Abajo,,288,"1200,882","(41.39280107,-5.68921385)",718,https://www.aemet.es/es/eltiempo/prediccion/municipios/peleas-de-abajo-id49148,49148
Zamora,Peñausende,,384,"9502,1566","(41.28663721,-5.86729857)",869,https://www.aemet.es/es/eltiempo/prediccion/municipios/penausende-id49149,49149
Zamora,Peque,,127,"3888,3739","(42.07283723,-6.27564417)",849,https://www.aemet.es/es/eltiempo/prediccion/municipios/peque-id49150,49150
Zamora,El Perdigón,,673,"5121,9269","(41.41340986,-5.75454973)",732,https://www.aemet.es/es/eltiempo/prediccion/municipios/perdigon-el-id49151,49151
Zamora,Pereruela,,515,"16068,8661","(41.41561526,-5.87775426)",763,https://www.aemet.es/es/eltiempo/prediccion/municipios/pereruela-id49152,49152
Zamora,Perilla de Castro,,161,"3302,6021","(41.72544886,-5.87664526)",724,https://www.aemet.es/es/eltiempo/prediccion/municipios/perilla-de-castro-id49153,49153
Zamora,Pías,,111,"4367,92","(42.08575068,-6.99867682)",1063,https://www.aemet.es/es/eltiempo/prediccion/municipios/pias-id49154,49154
Zamora,Piedrahita de Castro,,92,"2096,7858","(41.67998214,-5.72853649)",699,https://www.aemet.es/es/eltiempo/prediccion/municipios/piedrahita-de-castro-id49155,49155
Zamora,Pinilla de Toro,,217,"2435,7567","(41.62769404,-5.36531727)",761,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinilla-de-toro-id49156,49156
Zamora,Pino del Oro,,183,"2957,3338","(41.57695622,-6.12148814)",730,https://www.aemet.es/es/eltiempo/prediccion/municipios/pino-del-oro-id49157,49157
Zamora,El Piñero,,232,"1970,6517","(41.35367423,-5.58886986)",744,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinero-el-id49158,49158
Zamora,Pobladura del Valle,,289,"1415,3562","(42.10243916,-5.7341938)",736,https://www.aemet.es/es/eltiempo/prediccion/municipios/pobladura-del-valle-id49159,49159
Zamora,Pobladura de Valderaduey,,40,"1255,5084","(41.70001156,-5.54251686)",665,https://www.aemet.es/es/eltiempo/prediccion/municipios/pobladura-de-valderaduey-id49160,49160
Zamora,Porto,,156,"20045,96","(42.16794754,-6.8989376)",1211,https://www.aemet.es/es/eltiempo/prediccion/municipios/porto-id49162,49162
Zamora,Pozoantiguo,,204,"3731,5952","(41.59539941,-5.43462482)",710,https://www.aemet.es/es/eltiempo/prediccion/municipios/pozoantiguo-id49163,49163
Zamora,Pozuelo de Tábara,,154,"2539,3941","(41.78529034,-5.89640769)",701,https://www.aemet.es/es/eltiempo/prediccion/municipios/pozuelo-de-tabara-id49164,49164
Zamora,Prado,,53,"1090,034","(41.92083291,-5.41982778)",711,https://www.aemet.es/es/eltiempo/prediccion/municipios/prado-id49165,49165
Zamora,Puebla de Sanabria,,1356,"8139,4488","(42.05495198,-6.63439782)",941,https://www.aemet.es/es/eltiempo/prediccion/municipios/puebla-de-sanabria-id49166,49166
Zamora,Pueblica de Valverde,,189,"2574,2201","(41.91793924,-5.90011231)",732,https://www.aemet.es/es/eltiempo/prediccion/municipios/pueblica-de-valverde-id49167,49167
Zamora,Quintanilla del Monte,,97,"2172,2314","(41.86890372,-5.35099497)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/quintanilla-del-monte-id49168,49168
Zamora,Quintanilla del Olmo,,39,"1270,739","(41.90512619,-5.4065755)",691,https://www.aemet.es/es/eltiempo/prediccion/municipios/quintanilla-del-olmo-id49169,49169
Zamora,Quintanilla de Urz,,106,"1010,3875","(42.03365667,-5.84992551)",725,https://www.aemet.es/es/eltiempo/prediccion/municipios/quintanilla-de-urz-id49170,49170
Zamora,Quiruelas de Vidriales,,652,"2799,386","(42.01707287,-5.82865399)",720,https://www.aemet.es/es/eltiempo/prediccion/municipios/quiruelas-de-vidriales-id49171,49171
Zamora,Rabanales,,501,"8003,6781","(41.74272927,-6.27738785)",835,https://www.aemet.es/es/eltiempo/prediccion/municipios/rabanales-id49172,49172
Zamora,Rábano de Aliste,,353,"5615,86","(41.7422556,-6.43276886)",789,https://www.aemet.es/es/eltiempo/prediccion/municipios/rabano-de-aliste-id49173,49173
Zamora,Requejo,,149,"4606,56","(42.03146283,-6.74247744)",998,https://www.aemet.es/es/eltiempo/prediccion/municipios/requejo-id49174,49174
Zamora,Revellinos,,249,"2763,8143","(41.89057332,-5.56898655)",695,https://www.aemet.es/es/eltiempo/prediccion/municipios/revellinos-id49175,49175
Zamora,Riofrío de Aliste,,635,"11169,5277","(41.81768972,-6.17802233)",788,https://www.aemet.es/es/eltiempo/prediccion/municipios/riofrio-de-aliste-id49176,49176
Zamora,Rionegro del Puente,,260,"5344,372","(42.00583361,-6.22670732)",796,https://www.aemet.es/es/eltiempo/prediccion/municipios/rionegro-del-puente-id49177,49177
Zamora,Roales,,942,"1078,4087","(41.55244797,-5.77399801)",698,https://www.aemet.es/es/eltiempo/prediccion/municipios/roales-id49178,49178
Zamora,Robleda-Cervantes,,395,"3247,2263","(42.0836003,-6.59373992)",1019,https://www.aemet.es/es/eltiempo/prediccion/municipios/robleda-cervantes-id49179,49179
Zamora,Roelos de Sayago,,145,"5499,204","(41.25195648,-6.171852)",777,https://www.aemet.es/es/eltiempo/prediccion/municipios/roelos-de-sayago-id49180,49180
Zamora,Rosinos de la Requejada,,348,"15478,0994","(42.08935583,-6.53609147)",1027,https://www.aemet.es/es/eltiempo/prediccion/municipios/rosinos-de-la-requejada-id49181,49181
Zamora,Salce,,93,"3486,4799","(41.27020738,-6.21857521)",740,https://www.aemet.es/es/eltiempo/prediccion/municipios/salce-id49183,49183
Zamora,Samir de los Caños,,172,"3657,8189","(41.67271268,-6.16406886)",788,https://www.aemet.es/es/eltiempo/prediccion/municipios/samir-de-los-canos-id49184,49184
Zamora,San Agustín del Pozo,,175,"1446,8682","(41.88641089,-5.59388829)",692,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-agustin-del-pozo-id49185,49185
Zamora,San Cebrián de Castro,,237,"6614,9348","(41.70637074,-5.75489111)",686,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-cebrian-de-castro-id49186,49186
Zamora,San Cristóbal de Entreviñas,,1369,"4252,6031","(42.04692483,-5.63394195)",714,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-cristobal-de-entrevinas-id49187,49187
Zamora,San Esteban del Molar,,122,"2502,695","(41.93666548,-5.55159844)",730,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-esteban-del-molar-id49188,49188
Zamora,San Justo,,208,"7511,9749","(42.13353571,-6.62391271)",1061,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-justo-id49189,49189
Zamora,San Martín de Valderaduey,,52,"2393,8946","(41.81368158,-5.47176814)",679,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-martin-de-valderaduey-id49190,49190
Zamora,San Miguel de la Ribera,,290,"2625,14","(41.33270849,-5.57597025)",767,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-miguel-de-la-ribera-id49191,49191
Zamora,San Miguel del Valle,,135,"1072,2593","(42.02927439,-5.49701966)",735,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-miguel-del-valle-id49192,49192
Zamora,San Pedro de Ceque,,438,"4900,3582","(42.04379133,-6.07270777)",757,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-pedro-de-ceque-id49193,49193
Zamora,San Pedro de la Nave-Almendra,,337,"2270,687","(41.59147865,-5.92154948)",712,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-pedro-de-la-nave-almendra-id49194,49194
Zamora,Santa Clara de Avedillo,,158,"1681,2846","(41.33857644,-5.67789797)",778,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-clara-de-avedillo-id49197,49197
Zamora,Santa Colomba de las Monjas,,255,"679,2858","(41.95751803,-5.68364397)",699,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-colomba-de-las-monjas-id49199,49199
Zamora,Santa Cristina de la Polvorosa,,1073,"3893,5714","(42.00092074,-5.71444533)",707,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-cristina-de-la-polvorosa-id49200,49200
Zamora,Santa Croya de Tera,,297,"2116,291","(41.98356792,-5.97478799)",726,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-croya-de-tera-id49201,49201
Zamora,Santa Eufemia del Barco,,175,"5183,9695","(41.67849302,-5.89953802)",709,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-eufemia-del-barco-id49202,49202
Zamora,Santa María de la Vega,,293,"1788,1745","(42.08507443,-5.80991413)",728,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-maria-de-la-vega-id49203,49203
